Year,Date,Hijri_Date,Day,Multan_DOC_Rate,Multan_Farm_Rate
2016,6-Mar-16,26 Jumada Al-Awwal,Sunday,39,118
2016,7-Mar-16,27 Jumada Al-Awwal,Monday,36,125
2016,8-Mar-16,28 Jumada Al-Awwal,Tuesday,32,125
2016,9-Mar-16,29 Jumada Al-Awwal,Wednesday,34,132
2016,10-Mar-16,1 Jumada Al-Thani,Thursday,34,127
2016,11-Mar-16,2 Jumada Al-Thani,Friday,34,123
2016,12-Mar-16,3 Jumada Al-Thani,Saturday,34,128
2016,13-Mar-16,4 Jumada Al-Thani,Sunday,34,128
2016,14-Mar-16,5 Jumada Al-Thani,Monday,34,128
2016,15-Mar-16,6 Jumada Al-Thani,Tuesday,34,130
2016,16-Mar-16,7 Jumada Al-Thani,Wednesday,36,130
2016,17-Mar-16,8 Jumada Al-Thani,Thursday,36,132
2016,18-Mar-16,9 Jumada Al-Thani,Friday,38,134
2016,19-Mar-16,10 Jumada Al-Thani,Saturday,42,137
2016,20-Mar-16,11 Jumada Al-Thani,Sunday,44,146
2016,21-Mar-16,12 Jumada Al-Thani,Monday,46,155
2016,22-Mar-16,13 Jumada Al-Thani,Tuesday,48,148
2016,23-Mar-16,14 Jumada Al-Thani,Wednesday,48,146
2016,24-Mar-16,15 Jumada Al-Thani,Thursday,48,152
2016,25-Mar-16,16 Jumada Al-Thani,Friday,48,155
2016,26-Mar-16,17 Jumada Al-Thani,Saturday,48,155
2016,27-Mar-16,18 Jumada Al-Thani,Sunday,46,160
2016,28-Mar-16,19 Jumada Al-Thani,Monday,44,160
2016,29-Mar-16,20 Jumada Al-Thani,Tuesday,44,165
2016,30-Mar-16,21 Jumada Al-Thani,Wednesday,46,175
2016,31-Mar-16,22 Jumada Al-Thani,Thursday,46,180
2016,1-Apr-16,23 Jumada Al-Thani,Friday,48,165
2016,2-Apr-16,24 Jumada Al-Thani,Saturday,48,165
2016,3-Apr-16,25 Jumada Al-Thani,Sunday,46,170
2016,4-Apr-16,26 Jumada Al-Thani,Monday,46,170
2016,5-Apr-16,27 Jumada Al-Thani,Tuesday,46,155
2016,6-Apr-16,28 Jumada Al-Thani,Wednesday,48,155
2016,7-Apr-16,29 Jumada Al-Thani,Thursday,50,170
2016,8-Apr-16,1 Rajab 1437,Friday,52,165
2016,9-Apr-16,2 Rajab 1437,Saturday,52,162
2016,10-Apr-16,3 Rajab 1437,Sunday,54,165
2016,11-Apr-16,4 Rajab 1437,Monday,54,170
2016,12-Apr-16,5 Rajab 1437,Tuesday,56,175
2016,13-Apr-16,6 Rajab 1437,Wednesday,56,165
2016,14-Apr-16,7 Rajab 1437,Thursday,56,153
2016,15-Apr-16,8 Rajab 1437,Friday,54,153
2016,16-Apr-16,9 Rajab 1437,Saturday,50,155
2016,17-Apr-16,10 Rajab 1437,Sunday,50,158
2016,18-Apr-16,11 Rajab 1437,Monday,50,154
2016,19-Apr-16,12 Rajab 1437,Tuesday,50,154
2016,20-Apr-16,13 Rajab 1437,Wednesday,50,160
2016,21-Apr-16,14 Rajab 1437,Thursday,52,166
2016,22-Apr-16,15 Rajab 1437,Friday,54,166
2016,23-Apr-16,16 Rajab 1437,Saturday,54,162
2016,24-Apr-16,17 Rajab 1437,Sunday,54,157
2016,25-Apr-16,18 Rajab 1437,Monday,54,160
2016,26-Apr-16,19 Rajab 1437,Tuesday,54,163
2016,27-Apr-16,20 Rajab 1437,Wednesday,54,161
2016,28-Apr-16,21 Rajab 1437,Thursday,54,159
2016,29-Apr-16,22 Rajab 1437,Friday,54,163
2016,30-Apr-16,23 Rajab 1437,Saturday,54,159
2016,1-May-16,24 Rajab 1437,Sunday,54,153
2016,2-May-16,25 Rajab 1437,Monday,54,149
2016,3-May-16,26 Rajab 1437,Tuesday,48,149
2016,4-May-16,27 Rajab 1437,Wednesday,48,149
2016,5-May-16,28 Rajab 1437,Thursday,44,151
2016,6-May-16,29 Rajab 1437,Friday,40,151
2016,7-May-16,30 Rajab 1437,Saturday,36,138
2016,8-May-16,1 Shaban 1437,Sunday,34,141
2016,9-May-16,2 Shaban 1437,Monday,32,146
2016,10-May-16,3 Shaban 1437,Tuesday,32,146
2016,11-May-16,4 Shaban 1437,Wednesday,32,140
2016,12-May-16,5 Shaban 1437,Thursday,32,140
2016,13-May-16,6 Shaban 1437,Friday,32,145
2016,14-May-16,7 Shaban 1437,Saturday,36,145
2016,15-May-16,8 Shaban 1437,Sunday,38,148
2016,16-May-16,9 Shaban 1437,Monday,40,146
2016,17-May-16,10 Shaban 1437,Tuesday,46,150
2016,18-May-16,11 Shaban 1437,Wednesday,50,154
2016,19-May-16,12 Shaban 1437,Thursday,52,155
2016,20-May-16,13 Shaban 1437,Friday,52,149
2016,21-May-16,14 Shaban 1437,Saturday,54,142
2016,22-May-16,15 Shaban 1437,Sunday,54,145
2016,23-May-16,16 Shaban 1437,Monday,54,148
2016,24-May-16,17 Shaban 1437,Tuesday,50,145
2016,25-May-16,18 Shaban 1437,Wednesday,48,147
2016,26-May-16,19 Shaban 1437,Thursday,44,147
2016,27-May-16,20 Shaban 1437,Friday,44,150
2016,28-May-16,21 Shaban 1437,Saturday,46,155
2016,29-May-16,22 Shaban 1437,Sunday,47,155
2016,30-May-16,23 Shaban 1437,Monday,48,152
2016,31-May-16,24 Shaban 1437,Tuesday,48,152
2016,1-Jun-16,25 Shaban 1437,Wednesday,48,152
2016,2-Jun-16,26 Shaban 1437,Thursday,48,152
2016,3-Jun-16,27 Shaban 1437,Friday,44,152
2016,4-Jun-16,28 Shaban 1437,Saturday,38,145
2016,5-Jun-16,29 Shaban 1437,Sunday,38,145
2016,6-Jun-16,1 Ramadan 1437,Monday,38,150
2016,7-Jun-16,2 Ramadan 1437,Tuesday,34,150
2016,8-Jun-16,3 Ramadan 1437,Wednesday,30,147
2016,9-Jun-16,4 Ramadan 1437,Thursday,24,147
2016,10-Jun-16,5 Ramadan 1437,Friday,24,147
2016,11-Jun-16,6 Ramadan 1437,Saturday,24,147
2016,12-Jun-16,7 Ramadan 1437,Sunday,24,141
2016,13-Jun-16,8 Ramadan 1437,Monday,24,135
2016,14-Jun-16,9 Ramadan 1437,Tuesday,24,130
2016,15-Jun-16,10 Ramadan 1437,Wednesday,24,122
2016,16-Jun-16,11 Ramadan 1437,Thursday,24,113
2016,17-Jun-16,12 Ramadan 1437,Friday,22,116
2016,18-Jun-16,13 Ramadan 1437,Saturday,22,124
2016,19-Jun-16,14 Ramadan 1437,Sunday,22,130
2016,20-Jun-16,15 Ramadan 1437,Monday,22,138
2016,21-Jun-16,16 Ramadan 1437,Tuesday,24,129
2016,22-Jun-16,17 Ramadan 1437,Wednesday,24,127
2016,23-Jun-16,18 Ramadan 1437,Thursday,26,130
2016,24-Jun-16,19 Ramadan 1437,Friday,26,137
2016,25-Jun-16,20 Ramadan 1437,Saturday,22,135
2016,26-Jun-16,21 Ramadan 1437,Sunday,19,130
2016,27-Jun-16,22 Ramadan 1437,Monday,16,137
2016,28-Jun-16,23 Ramadan 1437,Tuesday,14,131
2016,29-Jun-16,24 Ramadan 1437,Wednesday,14,137
2016,30-Jun-16,25 Ramadan 1437,Thursday,12,132
2016,1-Jul-16,26 Ramadan 1437,Friday,10,130
2016,2-Jul-16,27 Ramadan 1437,Saturday,10,132
2016,3-Jul-16,28 Ramadan 1437,Sunday,10,135
2016,4-Jul-16,29 Ramadan 1437,Monday,12,142
2016,5-Jul-16,30 Ramadan 1437,Tuesday,12,147
2016,6-Jul-16,1 Shawwal 1437,Wednesday,12,148
2016,7-Jul-16,2 Shawwal 1437,Thursday,12,148
2016,8-Jul-16,3 Shawwal 1437,Friday,13,143
2016,9-Jul-16,4 Shawwal 1437,Saturday,14,134
2016,10-Jul-16,5 Shawwal 1437,Sunday,14,130
2016,11-Jul-16,6 Shawwal 1437,Monday,14,130
2016,12-Jul-16,7 Shawwal 1437,Tuesday,10,130
2016,13-Jul-16,8 Shawwal 1437,Wednesday,10,134
2016,14-Jul-16,9 Shawwal 1437,Thursday,8,131
2016,15-Jul-16,10 Shawwal 1437,Friday,8,123
2016,16-Jul-16,11 Shawwal 1437,Saturday,8,123
2016,17-Jul-16,12 Shawwal 1437,Sunday,7,114
2016,18-Jul-16,13 Shawwal 1437,Monday,6,109
2016,19-Jul-16,14 Shawwal 1437,Tuesday,6,109
2016,20-Jul-16,15 Shawwal 1437,Wednesday,12,120
2016,21-Jul-16,16 Shawwal 1437,Thursday,14,120
2016,22-Jul-16,17 Shawwal 1437,Friday,14,112
2016,23-Jul-16,18 Shawwal 1437,Saturday,12,109
2016,24-Jul-16,19 Shawwal 1437,Sunday,10,109
2016,25-Jul-16,20 Shawwal 1437,Monday,8,114
2016,26-Jul-16,21 Shawwal 1437,Tuesday,8,110
2016,27-Jul-16,22 Shawwal 1437,Wednesday,8,106
2016,28-Jul-16,23 Shawwal 1437,Thursday,8,104
2016,29-Jul-16,24 Shawwal 1437,Friday,8,101
2016,30-Jul-16,25 Shawwal 1437,Saturday,6,105
2016,31-Jul-16,26 Shawwal 1437,Sunday,6,101
2016,1-Aug-16,27 Shawwal 1437,Monday,6,105
2016,2-Aug-16,28 Shawwal 1437,Tuesday,6,103
2016,3-Aug-16,29 Shawwal 1437,Wednesday,6,103
2016,4-Aug-16,1 Dhul Qadah 1437,Thursday,8,103
2016,5-Aug-16,2 Dhul Qadah 1437,Friday,8,105
2016,6-Aug-16,3 Dhul Qadah 1437,Saturday,8,105
2016,7-Aug-16,4 Dhul Qadah 1437,Sunday,8,105
2016,8-Aug-16,5 Dhul Qadah 1437,Monday,8,105
2016,9-Aug-16,6 Dhul Qadah 1437,Tuesday,8,103
2016,10-Aug-16,7 Dhul Qadah 1437,Wednesday,6,106
2016,11-Aug-16,8 Dhul Qadah 1437,Thursday,6,108
2016,12-Aug-16,9 Dhul Qadah 1437,Friday,6,104
2016,13-Aug-16,10 Dhul Qadah 1437,Saturday,6,104
2016,14-Aug-16,11 Dhul Qadah 1437,Sunday,6,110
2016,15-Aug-16,12 Dhul Qadah 1437,Monday,6,110
2016,16-Aug-16,13 Dhul Qadah 1437,Tuesday,16,115
2016,17-Aug-16,14 Dhul Qadah 1437,Wednesday,32,125
2016,18-Aug-16,15 Dhul Qadah 1437,Thursday,32,125
2016,19-Aug-16,16 Dhul Qadah 1437,Friday,16,115
2016,20-Aug-16,17 Dhul Qadah 1437,Saturday,16,110
2016,21-Aug-16,18 Dhul Qadah 1437,Sunday,18,105
2016,22-Aug-16,19 Dhul Qadah 1437,Monday,20,113
2016,23-Aug-16,20 Dhul Qadah 1437,Tuesday,24,118
2016,24-Aug-16,21 Dhul Qadah 1437,Wednesday,26,120
2016,25-Aug-16,22 Dhul Qadah 1437,Thursday,26,110
2016,26-Aug-16,23 Dhul Qadah 1437,Friday,28,110
2016,27-Aug-16,24 Dhul Qadah 1437,Saturday,30,113
2016,28-Aug-16,25 Dhul Qadah 1437,Sunday,30,112
2016,29-Aug-16,26 Dhul Qadah 1437,Monday,30,108
2016,30-Aug-16,27 Dhul Qadah 1437,Tuesday,30,98
2016,31-Aug-16,28 Dhul Qadah 1437,Wednesday,26,98
2016,1-Sep-16,29 Dhul Qadah 1437,Thursday,26,100
2016,2-Sep-16,1 Dhul Hijjah 1437,Friday,28,105
2016,3-Sep-16,1 Dhul Hijjah 1437,Saturday,28,105
2016,4-Sep-16,3 Dhul Hijjah 1437,Sunday,28,100
2016,5-Sep-16,4 Dhul Hijjah 1437,Monday,28,100
2016,6-Sep-16,5 Dhul Hijjah 1437,Tuesday,28,100
2016,7-Sep-16,6 Dhul Hijjah 1437,Wednesday,28,100
2016,8-Sep-16,7 Dhul Hijjah 1437,Thursday,30,100
2016,9-Sep-16,8 Dhul Hijjah 1437,Friday,34,102
2016,10-Sep-16,9 Dhul Hijjah 1437,Saturday,36,105
2016,11-Sep-16,10 Dhul Hijjah 1437,Sunday,36,98
2016,12-Sep-16,10 Dhul Hijjah 1437,Monday,36,100
2016,13-Sep-16,12 Dhul Hijjah 1437,Tuesday,36,94
2016,14-Sep-16,13 Dhul Hijjah 1437,Wednesday,36,88
2016,15-Sep-16,14 Dhul Hijjah 1437,Thursday,36,100
2016,16-Sep-16,15 Dhul Hijjah 1437,Friday,38,100
2016,17-Sep-16,16 Dhul Hijjah 1437,Saturday,40,107
2016,18-Sep-16,17 Dhul Hijjah 1437,Sunday,40,110
2016,19-Sep-16,18 Dhul Hijjah 1437,Monday,40,105
2016,20-Sep-16,19 Dhul Hijjah 1437,Tuesday,40,104
2016,21-Sep-16,20 Dhul Hijjah 1437,Wednesday,40,104
2016,22-Sep-16,21 Dhul Hijjah 1437,Thursday,40,116
2016,23-Sep-16,22 Dhul Hijjah 1437,Friday,40,116
2016,24-Sep-16,23 Dhul Hijjah 1437,Saturday,40,110
2016,25-Sep-16,24 Dhul Hijjah 1437,Sunday,40,116
2016,26-Sep-16,25 Dhul Hijjah 1437,Monday,40,116
2016,27-Sep-16,26 Dhul Hijjah 1437,Tuesday,42,116
2016,28-Sep-16,27 Dhul Hijjah 1437,Wednesday,42,124
2016,29-Sep-16,28 Dhul Hijjah 1437,Thursday,44,120
2016,30-Sep-16,29 Dhul Hijjah 1437,Friday,44,120
2016,1-Oct-16,30 Dhul Hijjah 1437,Saturday,44,118
2016,2-Oct-16,1 Muharram 1438,Sunday,44,112
2016,3-Oct-16,2 Muharram 1438,Monday,44,112
2016,4-Oct-16,3 Muharram 1438,Tuesday,44,115
2016,5-Oct-16,4 Muharram 1438,Wednesday,46,125
2016,6-Oct-16,5 Muharram 1438,Thursday,46,132
2016,7-Oct-16,6 Muharram 1438,Friday,46,123
2016,8-Oct-16,7 Muharram 1438,Saturday,46,123
2016,9-Oct-16,8 Muharram 1438,Sunday,46,125
2016,10-Oct-16,9 Muharram 1438,Monday,46,128
2016,11-Oct-16,10 Muharram 1438,Tuesday,46,124
2016,12-Oct-16,11 Muharram 1438,Wednesday,46,133
2016,13-Oct-16,12 Muharram 1438,Thursday,48,135
2016,14-Oct-16,13 Muharram 1438,Friday,48,140
2016,15-Oct-16,14 Muharram 1438,Saturday,50,142
2016,16-Oct-16,15 Muharram 1438,Sunday,50,142
2016,17-Oct-16,16 Muharram 1438,Monday,50,150
2016,18-Oct-16,17 Muharram 1438,Tuesday,50,143
2016,19-Oct-16,18 Muharram 1438,Wednesday,50,146
2016,20-Oct-16,19 Muharram 1438,Thursday,50,143
2016,21-Oct-16,20 Muharram 1438,Friday,52,143
2016,22-Oct-16,21 Muharram 1438,Saturday,52,147
2016,23-Oct-16,22 Muharram 1438,Sunday,52,152
2016,24-Oct-16,23 Muharram 1438,Monday,54,158
2016,25-Oct-16,24 Muharram 1438,Tuesday,56,162
2016,26-Oct-16,25 Muharram 1438,Wednesday,56,157
2016,27-Oct-16,26 Muharram 1438,Thursday,56,147
2016,28-Oct-16,27 Muharram 1438,Friday,56,142
2016,29-Oct-16,28 Muharram 1438,Saturday,56,142
2016,30-Oct-16,29 Muharram 1438,Sunday,56,148
2016,31-Oct-16,30 Muharram 1438,Monday,56,142
2016,1-Nov-16,1 Safar 1438,Tuesday,56,142
2016,2-Nov-16,2 Safar 1438,Wednesday,56,142
2016,3-Nov-16,3 Safar 1438,Thursday,56,142
2016,4-Nov-16,4 Safar 1438,Friday,56,142
2016,5-Nov-16,5 Safar 1438,Saturday,56,138
2016,6-Nov-16,6 Safar 1438,Sunday,56,130
2016,7-Nov-16,7 Safar 1438,Monday,56,124
2016,8-Nov-16,8 Safar 1438,Tuesday,50,124
2016,9-Nov-16,9 Safar 1438,Wednesday,36,124
2016,10-Nov-16,10 Safar 1438,Thursday,36,124
2016,11-Nov-16,11 Safar 1438,Friday,36,126
2016,12-Nov-16,12 Safar 1438,Saturday,36,124
2016,13-Nov-16,13 Safar 1438,Sunday,36,124
2016,14-Nov-16,14 Safar 1438,Monday,36,124
2016,15-Nov-16,15 Safar 1438,Tuesday,36,120
2016,16-Nov-16,16 Safar 1438,Wednesday,36,124
2016,17-Nov-16,17 Safar 1438,Thursday,36,126
2016,18-Nov-16,18 Safar 1438,Friday,36,124
2016,19-Nov-16,19 Safar 1438,Saturday,36,124
2016,20-Nov-16,20 Safar 1438,Sunday,36,126
2016,21-Nov-16,21 Safar 1438,Monday,36,126
2016,22-Nov-16,22 Safar 1438,Tuesday,36,124
2016,23-Nov-16,23 Safar 1438,Wednesday,36,124
2016,24-Nov-16,24 Safar 1438,Thursday,34,120
2016,25-Nov-16,25 Safar 1438,Friday,26,117
2016,26-Nov-16,26 Safar 1438,Saturday,22,115
2016,27-Nov-16,27 Safar 1438,Sunday,22,115
2016,28-Nov-16,28 Safar 1438,Monday,22,122
2016,29-Nov-16,29 Safar 1438,Tuesday,24,124
2016,30-Nov-16,1 Rabi Al-Awwal 1438,Wednesday,26,130
2016,1-Dec-16,2 Rabi Al-Awwal 1438,Thursday,28,124
2016,2-Dec-16,3 Rabi Al-Awwal 1438,Friday,28,124
2016,3-Dec-16,4 Rabi Al-Awwal 1438,Saturday,28,121
2016,4-Dec-16,5 Rabi Al-Awwal 1438,Sunday,27,121
2016,5-Dec-16,6 Rabi Al-Awwal 1438,Monday,26,121
2016,6-Dec-16,7 Rabi Al-Awwal 1438,Tuesday,16,119
2016,7-Dec-16,8 Rabi Al-Awwal 1438,Wednesday,12,113
2016,8-Dec-16,9 Rabi Al-Awwal 1438,Thursday,12,105
2016,9-Dec-16,10 Rabi Al-Awwal 1438,Friday,12,110
2016,10-Dec-16,11 Rabi Al-Awwal 1438,Saturday,12,105
2016,11-Dec-16,12 Rabi Al-Awwal 1438,Sunday,12,105
2016,12-Dec-16,13 Rabi Al-Awwal 1438,Monday,12,105
2016,13-Dec-16,14 Rabi Al-Awwal 1438,Tuesday,10,100
2016,14-Dec-16,15 Rabi Al-Awwal 1438,Wednesday,10,95
2016,15-Dec-16,16 Rabi Al-Awwal 1438,Thursday,10,104
2016,16-Dec-16,17 Rabi Al-Awwal 1438,Friday,10,106
2016,17-Dec-16,18 Rabi Al-Awwal 1438,Saturday,12,101
2016,18-Dec-16,19 Rabi Al-Awwal 1438,Sunday,12,104
2016,19-Dec-16,20 Rabi Al-Awwal 1438,Monday,12,100
2016,20-Dec-16,21 Rabi Al-Awwal 1438,Tuesday,12,100
2016,21-Dec-16,22 Rabi Al-Awwal 1438,Wednesday,12,102
2016,22-Dec-16,23 Rabi Al-Awwal 1438,Thursday,12,100
2016,23-Dec-16,24 Rabi Al-Awwal 1438,Friday,12,100
2016,24-Dec-16,25 Rabi Al-Awwal 1438,Saturday,12,100
2016,25-Dec-16,26 Rabi Al-Awwal 1438,Sunday,10,100
2016,26-Dec-16,27 Rabi Al-Awwal 1438,Monday,8,98
2016,27-Dec-16,28 Rabi Al-Awwal 1438,Tuesday,8,98
2016,28-Dec-16,29 Rabi Al-Awwal 1438,Wednesday,8,102
2016,29-Dec-16,30 Rabi Al-Awwal 1438,Thursday,14,108
2016,30-Dec-16,1 Rabi Al-Thani,Friday,16,112
2016,31-Dec-16,2 Rabi Al-Thani,Saturday,16,105
2017,1-Jan-17,3 Rabi Al-Thani,Sunday,16,98
2017,2-Jan-17,4 Rabi Al-Thani,Monday,16,98
2017,3-Jan-17,5 Rabi Al-Thani,Tuesday,18,102
2017,4-Jan-17,6 Rabi Al-Thani,Wednesday,20,102
2017,5-Jan-17,7 Rabi Al-Thani,Thursday,22,98
2017,6-Jan-17,8 Rabi Al-Thani,Friday,26,98
2017,7-Jan-17,9 Rabi Al-Thani,Saturday,28,100
2017,8-Jan-17,10 Rabi Al-Thani,Sunday,28,105
2017,9-Jan-17,11 Rabi Al-Thani,Monday,28,105
2017,10-Jan-17,12 Rabi Al-Thani,Tuesday,30,107
2017,11-Jan-17,13 Rabi Al-Thani,Wednesday,32,115
2017,12-Jan-17,14 Rabi Al-Thani,Thursday,34,115
2017,13-Jan-17,15 Rabi Al-Thani,Friday,34,107
2017,14-Jan-17,16 Rabi Al-Thani,Saturday,34,107
2017,15-Jan-17,17 Rabi Al-Thani,Sunday,34,110
2017,16-Jan-17,18 Rabi Al-Thani,Monday,34,112
2017,17-Jan-17,19 Rabi Al-Thani,Tuesday,34,108
2017,18-Jan-17,20 Rabi Al-Thani,Wednesday,28,104
2017,19-Jan-17,21 Rabi Al-Thani,Thursday,20,100
2017,20-Jan-17,22 Rabi Al-Thani,Friday,20,109
2017,21-Jan-17,23 Rabi Al-Thani,Saturday,22,104
2017,22-Jan-17,24 Rabi Al-Thani,Sunday,23,104
2017,23-Jan-17,25 Rabi Al-Thani,Monday,24,102
2017,24-Jan-17,26 Rabi Al-Thani,Tuesday,24,102
2017,25-Jan-17,27 Rabi Al-Thani,Wednesday,26,102
2017,26-Jan-17,28 Rabi Al-Thani,Thursday,26,108
2017,27-Jan-17,29 Rabi Al-Thani,Friday,28,108
2017,28-Jan-17,30 Rabi Al-Thani,Saturday,28,106
2017,29-Jan-17,1 Jumada Al-Awwal,Sunday,29,106
2017,30-Jan-17,2 Jumada Al-Awwal,Monday,30,110
2017,31-Jan-17,3 Jumada Al-Awwal,Tuesday,30,107
2017,1-Feb-17,4 Jumada Al-Awwal,Wednesday,30,107
2017,2-Feb-17,5 Jumada Al-Awwal,Thursday,32,105
2017,3-Feb-17,6 Jumada Al-Awwal,Friday,32,110
2017,4-Feb-17,7 Jumada Al-Awwal,Saturday,34,106
2017,5-Feb-17,8 Jumada Al-Awwal,Sunday,34,106
2017,6-Feb-17,9 Jumada Al-Awwal,Monday,34,106
2017,7-Feb-17,10 Jumada Al-Awwal,Tuesday,36,112
2017,8-Feb-17,11 Jumada Al-Awwal,Wednesday,36,115
2017,9-Feb-17,12 Jumada Al-Awwal,Thursday,38,115
2017,10-Feb-17,13 Jumada Al-Awwal,Friday,40,120
2017,11-Feb-17,14 Jumada Al-Awwal,Saturday,42,120
2017,12-Feb-17,15 Jumada Al-Awwal,Sunday,43,120
2017,13-Feb-17,16 Jumada Al-Awwal,Monday,44,130
2017,14-Feb-17,17 Jumada Al-Awwal,Tuesday,44,135
2017,15-Feb-17,18 Jumada Al-Awwal,Wednesday,46,135
2017,16-Feb-17,19 Jumada Al-Awwal,Thursday,46,132
2017,17-Feb-17,20 Jumada Al-Awwal,Friday,46,127
2017,18-Feb-17,21 Jumada Al-Awwal,Saturday,40,118
2017,19-Feb-17,22 Jumada Al-Awwal,Sunday,38,122
2017,20-Feb-17,23 Jumada Al-Awwal,Monday,36,125
2017,21-Feb-17,24 Jumada Al-Awwal,Tuesday,40,132
2017,22-Feb-17,25 Jumada Al-Awwal,Wednesday,40,135
2017,23-Feb-17,26 Jumada Al-Awwal,Thursday,40,128
2017,24-Feb-17,27 Jumada Al-Awwal,Friday,36,125
2017,25-Feb-17,28 Jumada Al-Awwal,Saturday,40,130
2017,26-Feb-17,29 Jumada Al-Awwal,Sunday,40,137
2017,27-Feb-17,30 Jumada Al-Awwal,Monday,40,137
2017,28-Feb-17,1 Jumada Al-Thani,Tuesday,42,137
2017,1-Mar-17,2 Jumada Al-Thani,Wednesday,42,137
2017,2-Mar-17,3 Jumada Al-Thani,Thursday,44,137
2017,3-Mar-17,4 Jumada Al-Thani,Friday,44,137
2017,4-Mar-17,5 Jumada Al-Thani,Saturday,46,143
2017,5-Mar-17,6 Jumada Al-Thani,Sunday,46,143
2017,6-Mar-17,7 Jumada Al-Thani,Monday,46,143
2017,7-Mar-17,8 Jumada Al-Thani,Tuesday,48,145
2017,8-Mar-17,9 Jumada Al-Thani,Wednesday,48,150
2017,9-Mar-17,10 Jumada Al-Thani,Thursday,50,155
2017,10-Mar-17,11 Jumada Al-Thani,Friday,50,160
2017,11-Mar-17,12 Jumada Al-Thani,Saturday,52,148
2017,12-Mar-17,13 Jumada Al-Thani,Sunday,52,150
2017,13-Mar-17,14 Jumada Al-Thani,Monday,52,157
2017,14-Mar-17,15 Jumada Al-Thani,Tuesday,44,157
2017,15-Mar-17,16 Jumada Al-Thani,Wednesday,44,157
2017,16-Mar-17,17 Jumada Al-Thani,Thursday,46,160
2017,17-Mar-17,18 Jumada Al-Thani,Friday,46,165
2017,18-Mar-17,19 Jumada Al-Thani,Saturday,48,172
2017,19-Mar-17,20 Jumada Al-Thani,Sunday,48,175
2017,20-Mar-17,21 Jumada Al-Thani,Monday,50,177
2017,21-Mar-17,22 Jumada Al-Thani,Tuesday,50,170
2017,22-Mar-17,23 Jumada Al-Thani,Wednesday,52,175
2017,23-Mar-17,24 Jumada Al-Thani,Thursday,52,178
2017,24-Mar-17,25 Jumada Al-Thani,Friday,52,180
2017,25-Mar-17,26 Jumada Al-Thani,Saturday,52,182
2017,26-Mar-17,27 Jumada Al-Thani,Sunday,54,182
2017,27-Mar-17,28 Jumada Al-Thani,Monday,54,185
2017,28-Mar-17,29 Jumada Al-Thani,Tuesday,56,182
2017,29-Mar-17,1 Rajab 1438,Wednesday,56,173
2017,30-Mar-17,2 Rajab 1438,Thursday,56,164
2017,31-Mar-17,3 Rajab 1438,Friday,44,153
2017,1-Apr-17,4 Rajab 1438,Saturday,44,149
2017,2-Apr-17,5 Rajab 1438,Sunday,44,143
2017,3-Apr-17,6 Rajab 1438,Monday,44,145
2017,4-Apr-17,7 Rajab 1438,Tuesday,44,145
2017,5-Apr-17,8 Rajab 1438,Wednesday,44,145
2017,6-Apr-17,9 Rajab 1438,Thursday,46,150
2017,7-Apr-17,10 Rajab 1438,Friday,48,155
2017,8-Apr-17,11 Rajab 1438,Saturday,48,160
2017,9-Apr-17,12 Rajab 1438,Sunday,48,163
2017,10-Apr-17,13 Rajab 1438,Monday,50,160
2017,11-Apr-17,14 Rajab 1438,Tuesday,52,160
2017,12-Apr-17,15 Rajab 1438,Wednesday,52,160
2017,13-Apr-17,16 Rajab 1438,Thursday,52,157
2017,14-Apr-17,17 Rajab 1438,Friday,46,148
2017,15-Apr-17,18 Rajab 1438,Saturday,40,142
2017,16-Apr-17,19 Rajab 1438,Sunday,40,153
2017,17-Apr-17,20 Rajab 1438,Monday,40,155
2017,18-Apr-17,21 Rajab 1438,Tuesday,40,150
2017,19-Apr-17,22 Rajab 1438,Wednesday,40,150
2017,20-Apr-17,23 Rajab 1438,Thursday,36,154
2017,21-Apr-17,24 Rajab 1438,Friday,32,150
2017,22-Apr-17,25 Rajab 1438,Saturday,26,140
2017,23-Apr-17,26 Rajab 1438,Sunday,24,138
2017,24-Apr-17,27 Rajab 1438,Monday,22,144
2017,25-Apr-17,28 Rajab 1438,Tuesday,22,144
2017,26-Apr-17,29 Rajab 1438,Wednesday,22,136
2017,27-Apr-17,1 Shaban 1438,Thursday,20,142
2017,28-Apr-17,2 Shaban 1438,Friday,16,142
2017,29-Apr-17,3 Shaban 1438,Saturday,16,142
2017,30-Apr-17,4 Shaban 1438,Sunday,16,140
2017,1-May-17,5 Shaban 1438,Monday,16,135
2017,2-May-17,6 Shaban 1438,Tuesday,16,135
2017,3-May-17,7 Shaban 1438,Wednesday,18,137
2017,4-May-17,8 Shaban 1438,Thursday,22,137
2017,5-May-17,9 Shaban 1438,Friday,26,132
2017,6-May-17,10 Shaban 1438,Saturday,32,127
2017,7-May-17,11 Shaban 1438,Sunday,34,130
2017,8-May-17,12 Shaban 1438,Monday,36,135
2017,9-May-17,13 Shaban 1438,Tuesday,40,138
2017,10-May-17,14 Shaban 1438,Wednesday,40,143
2017,11-May-17,15 Shaban 1438,Thursday,42,145
2017,12-May-17,16 Shaban 1438,Friday,42,144
2017,13-May-17,17 Shaban 1438,Saturday,36,146
2017,14-May-17,18 Shaban 1438,Sunday,34,146
2017,15-May-17,19 Shaban 1438,Monday,32,150
2017,16-May-17,20 Shaban 1438,Tuesday,34,155
2017,17-May-17,21 Shaban 1438,Wednesday,36,155
